The juvenile purple-throated cotinga resembles a paler , buffier female ; the plumage of the immature is undescribed .	cotinga	Some states have more than one designated insect , or have multiple categories ( e.g. , state insect and state butterfly , etc. ) .	insect	0
Hognut Hognut or pignut can mean any of a number of unrelated plants :	pignut	According to the RKD he was the son of Jan Albertsz Rotius , and specialized in flower and vegetable still life paintings .	vegetable	0
Vocalizations are very similar to those of common yellowthroat , and are not readily distinguishable to the human ear .	yellowthroat	Hemileuca neumoegeni Hemileuca neumoegeni , or Neumoegen 's buckmoth , is a species of insect in the family Saturniidae .	insect	0
She also investigated the aggregation and dispersal behaviour of the bedbug species Cimex lectularius and eventually discovered the intraspecific assembling and alarm pheromones of the above hemipteran .	bedbug	A typical shrike 's beak is hooked , like a bird of prey .	bird	0
Common names for the plant include Alaskan bunchberry , western cordilleran bunchberry , or simply western bunchberry .	bunchberry	This tree protects their training ground , Camp Half-Blood .	tree	1
In addition , similar findings have been found in mice deficient in BMAL1 , the mammalian ortholog of CYC , but without the sexual dimorphism exhibited by drosophila .	drosophila	There are eight different enemy insects — a different insect is introduced on each of the first eight levels .	insect	1
They are performed at three levels viz ; phungga ( hearth ) , sagei ( sub-clan ) and salai ( clan ) .	salai	He sits down next to a large tree to rest and falls asleep .	tree	1
Examples of species that were hunted to extinction are the huia , the great auk and , most famously , the dodo .	auk	"Phorbia platura is the only insect with significant impact on "" lupinus albus . """	insect	0
"Odontoglossum crispum Odontoglossum crispum , the curled odontoglossum , is an epiphytic orchid from the genus "" Odontoglossum "" ."	odontoglossum	"The generic name "" Caltha "" has been derived from the ( kalathos ) , means "" goblet "" , and refers to the shape of the flower ."	flower	1
"Cattleya intermedia Cattleya intermedia ( "" the intermediate cattleya "" ) is a bifoliate "" Cattleya "" species of orchid ."	cattleya	A daughter node is one that has at least one node directly above it to which it is linked by a branch of a tree .	tree	0
They tend to have larger scales than yellowfin menhaden and finescale menhaden .	menhaden	""" Cymothoa exigua "" is a parasite of various marine fish ."	fish	1
"The mosquito control effect is nontoxic and species-specific , as the OX513A mosquitoes are "" Ae ."	mosquito	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
"Neotibicen dorsatus Neotibicen dorsatus , colloquially called the bush cicada or grand western cicada is a species of large bodied annual cicada in the genus "" Neotibicen "" ."	cicada	List of birds of Monaco This is a list of the bird species recorded in Monaco .	bird	0
There are three crystallographic clay groups : platy clays ( phyllosilicates ) , fibrous clay minerals , and amorphous clay .	platy	The albatrosses feed pelagically on fish , cephalopods and crustaceans .	fish	1
Trichiura crataegi Trichiura crataegi , the pale eggar or pale oak eggar , is a moth of the family Lasiocampidae .	eggar	The juveniles feed mostly on shrimps and aquatic insect larvae ; larger individuals about 17 cm long also take small cichlids , minnows , and labeos .	insect	1
Its closest relative , however , is the greenshank , which together with the spotted redshank form a close-knit group .	greenshank	Kills like these can be viewed as natural mechanisms for regulating the population of exceptionally abundant fish .	fish	0
Cilnia humeralis Cilnia humeralis , common name wide-armed mantis , is an aggressive and very cannibalistic species of praying mantis from Africa .	mantis	List of birds of Switzerland This is a list of the bird species recorded in Switzerland .	bird	0
"Along with the northern fulmar , "" F. glacialis "" , it belongs to the fulmar genus "" Fulmarus "" in the family Procellariidae , the true petrels ."	fulmar	"Using liquid chromatography in conjunction with several biological assays , PDF , was also isolated in the insect "" Leucophaea maderae "" , a cockroach ."	insect	0
"The moth is similar to the pink-barred sallow ( "" Xanthia togata "" ) but the median fascia usually differs ."	sallow	The flower is around a centimeter long and is pale blue to whitish in color .	flower	0
The filmmakers then visited the Sacramento Zoo to observe a Himalayan monal for Kevin 's animation .	monal	In addition to the Cat and the scolding fish , other Dr. Seuss characters are alluded to .	fish	0
Also relic ginkgo is bilobate , Meyer 's fir , wolfberry , Caucasian hellebore , hydrangea petiolate and others .	ginkgo	It is dioecious , producing cones of only one sex on each tree .	tree	1
The minnow lives throughout Ontario and the Northeastern United States .	minnow	The kibbutz sells over 1,000 tons of edible fish per year .	fish	1
"Phylogenetically , the species is most closely related to the amberjack genus , "" Seriola "" , being the most basal member identified of the carangid tribe Naucratini ."	amberjack	The city is mentioned in the Guinness Book of World Records for preparing the largest seafood-filled fish in the world .	fish	1
The pool is next to the stingray touch pool Near the Gulf of Mexico exhibit is a Green moray eel tank and a Caribbean ocellated moray eel tank .	moray	The Liverpool Cityscape comprises 170 hectares of the city , a near bird ’s - eye perspective .	bird	0
Construction was of ¾ inch weatherboards of rimu and totara wood .	rimu	In 2015 , the family history company MyHeritage researched Uncle Sam 's family tree and claims to have tracked down his living relatives .	tree	1
Like other members of its family , the porbeagle is aplacental viviparous with oophagy , i.e. the main source of embryonic nutrition are unfertilized eggs .	porbeagle	The consumption of imported meat , particularly mutton flaps , has replaced the islanders ' traditional diet of fish , root vegetables and coconuts .	fish	1
Identification is complicated by similarities to long-tailed jaeger and pomarine jaeger , and the existence of three colour morphs .	jaeger	They support nationally important breeding bird populations .	bird	1
"USS Chaffinch USS "" Chaffinch "" may refer to one of the following United States Navy ships named after the common chaffinch :"	chaffinch	A typical shrike 's beak is hooked , like a bird of prey .	bird	1
The instrument 's end is generally tastefully shaped such as a swan and the external surfaces colorfully decorated with traditional Indian designs .	swan	The albatrosses feed pelagically on fish , cephalopods and crustaceans .	fish	0
It is mainly grassland with some coppiced hazel , which has the locally rare goldilocks buttercup .	goldilocks	Pelargonin is a pigment , found in barberries , the petals of the scarlet pelargonium flower pomegranates , and red wine .	flower	1
Although Attitash is a good largemouth bass and chain pickerel water , it is primarily known as one of the best northern pike waters in the Northeast District .	largemouth	Some commercially important fish diseases are VHS , ich and whirling disease .	fish	1
The favorite baits for tautog include green crabs , Asian shore crabs , fiddler crabs , clams , shrimp , mussels , sandworms , and lobsters .	tautog	It can infect mammals that eat raw fish in North America .	fish	1
The earwig inhabited deep burrows , coming out only at night following rain .	earwig	He made a collection of some 500 bird specimens .	bird	0
Hampala dispar Hampala dispar is a southeast Asian species of cyprinid , endemic to the basin of the Mekong .	cyprinid	The great shearwater feeds on fish and squid , which it catches from the surface or by plunge-diving .	fish	1
In aquaria the wrymouth has been known to utilize a rubber tube as a ready-made burrow .	wrymouth	The refurbishment programme included GB1 ; a fish restaurant which opened on 6 February 2013 , deluxe sea facing bedrooms and The Spa at The Grand .	fish	1
They can be distinguished from the tautog by their pointed snouts .	tautog	List of birds of Chile This is a list of the bird species recorded in Chile .	bird	0
Five hundred years ago , the California condor roamed across the American Southwest and West Coast .	condor	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	1
The southern cassowary has been described under a large number of scientific names , all of which are now considered taxonomic synonyms for the species .	cassowary	"It had four sturdy limbs , a neck , a tail with fins and a skull very similar to that of the lobe-finned fish , "" Eusthenopteron "" ."	fish	0
By far , the most popular seafood sold here and in the rest of Mexico is shrimp , followed weakly by mojarra .	mojarra	By 1993 , the percentage of sand eel was about 70 % , when the total industrial fish catch was 1.2 million tons .	fish	1
He is caught in a weasel trap where he encounters a glowworm .	glowworm	These also target the insect 's nervous system .	insect	1
The stems of the green gentian are hairless and square .	gentian	The column marks where the elm tree stood .	tree	0
"An inscription of the Chola ruler Kulothunga refers the Kantalur salai in the Ay kingdom as "" salai of the Chera "" ."	salai	"Her gray-granite tombstone reads , Emma Augusta Hempstead Cunningham 1818-1887 – "" May God Rest Her Troubled Soul "" and depicts a beautiful tree etched into the stone ."	tree	1
"During the chorus , Rihanna sings "" She 's been a crazy dita / Disco diva , and you wonder / Who 's that chick ?"	dita	The inflorescence is generally made up of a single funnel-shaped flower with a yellow throat and a tiny white or pale blue corolla less than wide .	flower	0
Eremiaphila moreti Eremiaphila moreti is a species of praying mantis in the family Eremiaphilidae .	mantis	"Aonidomytilus crookiae Aonidomytilus crookiae is a species of scale insect in the family Diaspididae which are often referred to as "" armored scale insects . """	insect	1
"The crest above the shield was a black "" moorcock "" representing Sale Moor ."	moorcock	It is home to 220 bird species and 30 fresh water fish species .	bird	1
The red-necked grebe is a medium-large grebe , smaller than the great crested grebe of Eurasia , and the western and Clark 's grebes of North America .	grebe	In the grasshopper , the closed portion of the system consists of tubular hearts and an aorta running along the dorsal side of the insect .	insect	0
The Sandhills chub has fine scales , a pinkish body and can be up to 9.4 inches .	chub	"It had four sturdy limbs , a neck , a tail with fins and a skull very similar to that of the lobe-finned fish , "" Eusthenopteron "" ."	fish	1
Although not accepted yet by all authorities , the white-throated toucanet was split from the emerald toucanet to form a separate species .	toucanet	This total includes 12 amphibians , 5 fish , 15 reptiles , 157 birds , and 80 mammals .	fish	0
Kites have also been seen to tear and carry away the nests of baya weavers in an attempt to obtain eggs or chicks .	baya	Numerous insect remains were found imbedded in clay masses in the cave .	insect	0
The panicle is inflorescenced and is by and is linear with the main branches being appressed .	panicle	The tracks keep multiplying until Christopher Robin explains to them that they have been following their own tracks in circles around a tree .	tree	0
"Another phrase to used mimic the call of the bobwhite is "" Bobwhite , your ( bob ) peas ( bob ) ripe ( white ) ? """	bobwhite	The body of the female insect under the scale is slender and spindle-shaped , with lobed ventral margins .	insect	0
As the opium poppy is legal for culinary or esthetic reasons , poppies were once grown as a cash crop by farmers in California .	poppy	He also tried to attack Zak , Wadi , and Fiskerton when they were searching for the tree , but left .	tree	0
Velma has a personal secretary , Jackson Jackdaw , an anthropomorphic jackdaw .	jackdaw	In 2010 , more than 28 tonnes of fish was caught for use by personnel on the base .	fish	0
"The larvae feed on "" Pinus ponderosa "" and "" Pinus edulis "" ."	ponderosa	Pergetus Pergetus is a genus of antlike flower beetles in the family Anthicidae .	flower	0
"In "" The Art of Discworld "" , Pratchett mentions a fossil species of Mesozoic ginkgo known as "" Ginkgoites nannyoggiae "" ."	ginkgo	He also tried to attack Zak , Wadi , and Fiskerton when they were searching for the tree , but left .	tree	1
Due to their small size pouting are a source of prey for large species such as cod , bass and conger eels .	conger	In 2008 , the bird was officially chosen as one of the mascots of Liancourt Rocks .	bird	0
Pseudexentera cressoniana Pseudexentera cressoniana , known generally as the shagbark hickory leafroller or oak olethreutid leafroller , is a species of tortricid moth in the family Tortricidae .	shagbark	As the remains were being moved , tradition holds they brushed against an elm tree in winter , that proceeded to become leafy .	tree	1
[ [ Category : Birds described in 1835 | Nordmann 's greenshank ] It also has the power to reproduction	greenshank	In most aquarium tanks , the fish are at high concentrations and the volume of water is limited .	fish	0
"Linnaeus called the European cockchafer "" Scarabaeus melolontha "" ."	cockchafer	"Using liquid chromatography in conjunction with several biological assays , PDF , was also isolated in the insect "" Leucophaea maderae "" , a cockroach ."	insect	1
Another invertebrate introduced to Puerto Rico is the honeybee .	honeybee	As the insect grows , the hemolymph works something like a hydraulic system , enabling the insect to expand segments before they are sclerotized .	insect	1
Yunnanilus tigerivinus Yunnanilus tigerivinus is a species of stone loach which is endemic to China .	loach	The city is mentioned in the Guinness Book of World Records for preparing the largest seafood-filled fish in the world .	fish	1
"In 1991 , during the Gulf War , Tzan ' ani released her fifth album "" Pgisha "" ( A Date ) ."	ani	One indigenous material used throughout Mesoamerica was the extraction of a greasy substance from the larvae of the coccus axin or llaveia axin insect .	insect	0
Currently , the cobia is being cultured in nurseries and offshore grow-out cages in parts of Asia , the United States , Mexico , and Panama .	cobia	There are eight different enemy insects — a different insect is introduced on each of the first eight levels .	insect	0
Currently , the cobia is being cultured in nurseries and offshore grow-out cages in parts of Asia , the United States , Mexico , and Panama .	cobia	Both groups are medium to large coastal seabirds that plunge-dive for fish .	fish	1
Wintering lesser scaup are typically found in freshwater or slightly brackish habitat and unlike greater scaup rarely are seen offshore when unfrozen freshwater habitat is available .	scaup	It is mainly resident in the south of its range , but northern populations of this passerine bird are migratory , moving further south in winter .	bird	1
Hampala dispar Hampala dispar is a southeast Asian species of cyprinid , endemic to the basin of the Mekong .	cyprinid	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	0
The cladogram was based on DNA sequences of both nuclear histone H3 and mitochondrial cytochrome-c oxidase I ( COI ) protein-coding gene regions .	cladogram	In another incident two people were injured when a tree fell on their house .	tree	1
J stock whales ' primary prey type is Japanese anchovy during May and June , pacific saury in July and August , and krill in September .	saury	Order : GruiformesFamily : Aramidae The limpkin is an odd bird that looks like a large rail , but is skeletally closer to the cranes .	bird	0
""" Lehua mamo "" , however , is only found in the Koolau mountains ."	mamo	Insect farming Insect farming is the practice of raising , eating , and breeding insects as livestock .	insect	0
Like other members of its family , the porbeagle is aplacental viviparous with oophagy , i.e. the main source of embryonic nutrition are unfertilized eggs .	porbeagle	Having the largest wingspan-to-body-weight ratio of any bird , they are essentially aerial , able to stay aloft for more than a week .	bird	0
Stenochironomus poecilopterus Stenochironomus poecilopterus is a species of midge in the family Chironomidae .	midge	As the insect grows , the hemolymph works something like a hydraulic system , enabling the insect to expand segments before they are sclerotized .	insect	1
"Ruby-crowned kinglet The ruby-crowned kinglet ( "" Regulus calendula "" ) is a very small passerine bird found throughout North America ."	calendula	She is holding a fake blue flower with her bouquet .	flower	1
""" Hakea baxteri "" grows in the Stirling Range National Park and nearby locations in heathlands and mallee on sandy-loam and gravel ."	mallee	"The name of the tree in Polish – "" Olbrzym "" – means a very large , huge thing ( even a person ) ."	tree	1
They are known to target diver ducks such as bluebills ( greater scaup ) , canvasback , goldeneye , scoter and eider to name a few .	scaup	As with many other bird species , the adult females have shorter head feathers and also lack the male 's yellow comb and orange neck patch .	bird	1
"Species unique to the region as "" Pterocles "" , houbara bustard , leopard fringe-fingered lizard and irises , disappeared from large surfaces ."	bustard	Cercopidae Cercopidae are the largest family of Cercopoidea , a xylem-feeding insect group , commonly called froghoppers .	insect	0
"In the "" House of M "" reality , Dontrell "" Cockroach "" Hamilton is a mutant gangster with a cockroach appearance ."	cockroach	Cordia ( insect ) Cordia is a genus of spittlebugs belonging to the family Aphrophoridae .	insect	1
This species includes pattypan squash , zucchini , and yellow crookneck squash , as well as the Jack-o ' - lantern pumpkins used on Halloween .	crookneck	As a result of the stroke , when he was an infant , doctors told his parents that he might live his life as a vegetable .	vegetable	1
"The word "" jaeger "" is derived from the German word "" Jäger "" , meaning "" hunter "" ."	jaeger	Order : PasseriformesFamily : Tichodromidae The wallcreeper is a small bird related to the nuthatch family , which has stunning crimson , grey and black plumage .	bird	1
Tajuria caelurea Tajuria caelurea is a species of lycaenid or blue butterfly found in the Indomalayan realm .	lycaenid	A typical shrike 's beak is hooked , like a bird of prey .	bird	0
Spikelets elliptic ; dorsally compressed ; 2.5 – 3.962 – 5 mm long ; breaking up at maturity ; disarticulating below each fertile floret .	floret	The white flower spikes appear over summer and autumn .	flower	1
The lagoon is surrounded by a densely populated region containing palmyra palms , coconut plantations , grassland , rice paddies and extensive vegetable gardens .	palmyra	The stem has 2 stem leaves , from the mid point , upwards , and a long green , spathes ( leaves of the flower bud ) .	flower	0
"He passed Imperial examination in Song dynasty and served as "" gong feng guan "" ( ) ."	guan	This fish was formerly classified in the family Ranicipitidae , called the tadpole cods , as its sole member .	fish	0
Idea idea Idea idea , or Linnaeus ' idea , is a large butterfly that belongs to the danaid group of the family Nymphalidae .	danaid	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
Delphinium recurvatum Delphinium recurvatum is a species of larkspur known by the common names Byron larkspur , recurved larkspur , and valley larkspur .	larkspur	Gluta rugulosa Gluta rugulosa is a tree of Borneo in the cashew and sumac family Anacardiaceae .	tree	0
The cichlid is not affected by high-energy wave events and pollution from outfall canals .	cichlid	Order : PasseriformesFamily : Prunellidae The accentors are in the only bird family , Prunellidae , which is completely endemic to the Palearctic .	bird	0
Species that have been introduced by locals include carp , black bass , and pumpkinseed .	pumpkinseed	Order : PasseriformesFamily : Prunellidae The accentors are the only bird family which is completely endemic to the Palearctic .	bird	0
"Scaly-sided merganser The scaly-sided merganser or Chinese merganser ( "" Mergus squamatus "" ) is an endangered typical merganser ( genus "" Mergus "" ) ."	merganser	Having the largest wingspan-to-body-weight ratio of any bird , they are essentially aerial , able to stay aloft for more than a week .	bird	1
Inflorescence is a cyme or a paniculate group of cymes .	cyme	The female flower is followed by moon-shaped stone in a drupe .	flower	1
The escolar is dark brown , growing darker with age until it is quite black .	escolar	In most aquarium tanks , the fish are at high concentrations and the volume of water is limited .	fish	1
It contains the single species Hypocharis clusia , which is found in the Amazon region .	clusia	"Each Wan na - "" B "" - tree has an associated quotient filter ."	tree	1
"The sequel , "" Martin Pippin in the Daisy Field "" concerns six little girls whom Martin entertains while they are making daisy chains ."	daisy	The Giant Plane is the third thickest tree in Poland , and the largest and oldest London plane in the country .	tree	0
The bottom was made of Chinese Catalpa , catalpa ovata , its flat shape symbolising earth .	catalpa	He sits down next to a large tree to rest and falls asleep .	tree	1
The islands are a breeding ground for fulmar , gannet , shag , kittiwake , guillemot , razorbill , puffin and grey seal .	razorbill	This deposits the pollen on a visiting insect .	insect	0
Visitors belonging to uncommon species of wader include jack snipe , greenshank and ruff .	greenshank	The old lakeside house is turned into a fenced , cat-proof bird sanctuary , named in memory of Lalitha .	bird	1
They have small scales that run along the lateral line , much like the Gila longfin dace and the Yaqui longfin dace .	dace	Similarly , the protection of migratory and wild species of birds is framed within the European bird convention .	bird	0
Pseudocreobotra wahlbergi Pseudocreobotra wahlbergi , or spiny flower mantis , is a small Flower Mantis ( ) native to southern and eastern Africa .	mantis	This is a bird of open ground .	bird	0
Vanda ustii Vanda ustii , the University of Santo Tomas ' vanda , is an orchid species found only in the Philippines .	vanda	Golden tree Golden tree may refer to :	tree	0
Each glowworm selects , using a probabilistic mechanism , a neighbor that has a luciferin value higher than its own and moves toward it .	glowworm	When Mole offers the insect dealer a ticket aboard his ark , it is stolen by the shills .	insect	1
This species includes pattypan squash , zucchini , and yellow crookneck squash , as well as the Jack-o ' - lantern pumpkins used on Halloween .	crookneck	In 1928 from the ' Rotterdamsche Vegetable Auction ' except vegetables for the first time auctioned flowers .	vegetable	1
"A species of whitefly namely "" Aleurocanthus livingstonii "" is also named after him ."	whitefly	List of birds of Switzerland This is a list of the bird species recorded in Switzerland .	bird	0
Until 1991 voting for candidates in traditional territorial constituencies was by matai ( chiefs ) suffrage only .	matai	The species is also commonly planted along roadsides as an ornamental tree .	tree	1
Overwintering species include brent goose , dunlin , Eurasian curlew , Eurasian wigeon , merlin , hen harrier , short-eared owl , Eurasian bittern and twite .	bittern	Order : PasseriformesFamily : Furnariidae Ovenbirds comprise a large family of small sub-oscine passerine bird species found in Central and South America .	bird	1
It resembles a plover but has very long grey legs and a strong heavy black bill similar to that of a tern .	tern	They feed on small algae and serve as prey for larger organisms in the plankton such as copepods and larval fish .	fish	0
""" Mata kucing "" ( a.k.a. longan ) is a small lychee-like local fruit with brown skin ."	longan	Leigh and Jason then go searching for her cat , only to discover Matt has committed suicide by hanging himself from a tree in the woods .	tree	1
"Tucuman pygmy-owl The Tucuman pygmy-owl ( "" Glaucidium tucumanum "" ) is a small South American owl ."	owl	"HMS Dove Nine ships of the Royal Navy have been named HMS "" Dove "" after the bird family "" Columbidae "" : See also"	bird	1
They are generally landless farmers and play the dhak in their villages when they have time to spare .	dhak	Each blossom tree is associated with an embedding of a planar graph .	tree	1
Neogurelca montana Neogurelca montana , the narrow-banded hawkmoth , is a moth of the family Sphingidae .	hawkmoth	Both the larvae and adult forms are efficient predators of mosquitoes , so they are a helpful insect to have in wet areas where mosquito infestations occur .	insect	1
The Lesser banded hornet is a small to medium-sized hornet , with queens reaching up to 30mm , males 26mm and workers averaging 22 to 25mm .	hornet	Having the largest wingspan-to-body-weight ratio of any bird , they are essentially aerial , able to stay aloft for more than a week .	bird	0
It is the simplest silene .	silene	In 2015 , the family history company MyHeritage researched Uncle Sam 's family tree and claims to have tracked down his living relatives .	tree	0
Bombus ( disambiguation ) Bombus is the genus that includes the bumblebee .	bumblebee	Coleoptera Beetles are among best studied South African insect groups and include a number of endemic species .	insect	1
Around Iceland maturing capelin make large northward feeding migrations in spring and summer .	capelin	Usually this is at some cost to the fish .	fish	1
